"","pcMean","pcSD","pcMax","pcMin"
"American bulrush ",0.428571428571429,0.786795792469443,2,0
"Baltic rush ",57.1428571428571,39.4606494769518,95,0
"birds-foot trefoil",2.14285714285714,5.66946709513841,15,0
"bractless hedge-hyssop",0.142857142857143,0.377964473009227,1,0
"Canada thistle ",1.07142857142857,1.78951975467748,5,0
"coast silverweed",7.78571428571429,6.21729538503375,15,0
"colonial bentgrass ",2,3.60555127546399,10,0
"common horsetail",0.285714285714286,0.487950036474267,1,0
"common spike-rush",0.285714285714286,0.487950036474267,1,0
"Douglas' aster",1.57142857142857,3.04724700110022,8,0
"ground",6.21428571428571,10.5429958695222,28.5,0
"Himalayan blackberry ",0.285714285714286,0.755928946018454,2,0
"horehound",4.64285714285714,8.07627330370824,22,0
"log",6.42857142857143,17.0084012854152,45,0
"low clubrush",0.0714285714285714,0.188982236504614,0.5,0
"Lyngbye's sedge ",7,14.6628782986152,40,0
"pigmyweed",0.0714285714285714,0.188982236504614,0.5,0
"pointed rush",0.285714285714286,0.755928946018454,2,0
"prickly lettuce",0.142857142857143,0.243975018237133,0.5,0
"purple loosestrife",2.14285714285714,2.26778683805536,6,0
"reed canarygrass",3.71428571428571,6.5501726622099,17,0
"rice cutgrass",0.142857142857143,0.377964473009227,1,0
"swamp horsetail",0.0714285714285714,0.188982236504614,0.5,0
"tall fescue",0.857142857142857,2.26778683805536,6,0
"tufted vetch",0.857142857142857,2.26778683805536,6,0
"western lilaeopsis",0.142857142857143,0.243975018237133,0.5,0
