"","pcMean","pcSD","pcMax","pcMin"
"American bulrush",0.6,1.07496769977314,3,0
"Baltic rush ",39,44.0201973845845,100,0
"bare ground",0.2,0.632455532033676,2,0
"coast silverweed",1.2,3.79473319220206,12,0
"Douglas' aster",0.6,1.89736659610103,6,0
"Lyngbye's sedge ",54,43.777213758352,100,3
"Mazzaella",0.7,2.21359436211787,7,0
"rock",7.8,14.312387796746,40,0
"tall fescue",0.8,2.5298221281347,8,0
"western lilaeopsis",0.9,1.72884033065199,5,0
