"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",126.5,22.3852630093997,8.8,4.6,0.408932353033954,0.25512576790901,0.827565170138012,0.497378407875153,0.422755919958109,0.266510130876422,0.25374850174355,0.241720798144808,0.263208617906176,0.337778708526782,0.0520682362828039,0.0365531786999178
