"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",113,4.24264068711928,7.85,5.1,0.219303795180699,0.163578666157071,0.488482051109184,0.314265644177551,0.841343069962285,0.0996392689556432,0.100139125811762,0.0793874952929082,0.0185260414952328,0.0515559722318712,0.034884796051513,0.0686249763220119
