"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",153.697674418605,48.3743019556975,5.06666666666667,3.53333333333333,0.316602933159757,0.229759315404944,0.609062487726132,0.453506438259862,0.785606186798987,0.278612187506231,0.214732818848096,0.317487987943805,0.135950924251696,0.25410089481386,0.00929649755332587,0.0179538932424001
