"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",39.7142857142857,16.5688705869613,13.5714285714286,8.42857142857143,0.715886325380087,0.0844842212671544,1.52530538837534,0.208604919230089,0.75673602098246,0.111151929281777,0.128476851036494,0.159810120208513,0.0447140117595965,0.0373249124980873,0.0323653395784543,0.0554103903634817
