"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",30.8333333333333,10.3231132255084,12.2666666666667,5,0.669969062682613,0.0874349128605916,1.29457861976198,0.267947111358749,0.287782551375849,0.209803753081491,0.348976735598135,0.210310549825813,0.0345544250060297,0.0581088907333064,0.0266410256410256,0.0990698997010096
