"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",111.352941176471,42.8163829282533,10,6,0.56278090373317,0.208290863111462,1.1733126030607,0.423154712988254,0.577259239319369,0.194528840958263,0.278216042589065,0.128279561061896,0.0453041045910611,0.064995379700257,0.0816521541174711,0.108104431680635
