"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",115.416666666667,52.5468766191126,7.4,4.15,0.54236301502474,0.20674939847874,1.01362270371748,0.447649654155271,0.35961633638052,0.241516597789679,0.122042614438937,0.146969254406578,0.487026496291117,0.300650449380874,0.0290067154808126,0.0541006876149895
