"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",149.5,50.2029215617312,8.17391304347826,3.1304347826087,0.309371981927186,0.240061764395352,0.568335801876406,0.44202874893001,0.347066249274256,0.304718021229132,0.322490385699418,0.341080398381814,0.274331155623087,0.270688613725177,0.0429550624865013,0.0769497434984027
