"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",107,34.8233638045877,6.3,2.75,0.407565864716063,0.319065443996752,0.552809215404697,0.48178462448257,0.178796408471176,0.250560403517223,0.00532561863299705,0.0125573735707971,0.630322466890739,0.315033293623199,0.0107235971731795,0.01596724584427
