"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",29.5,6.36396103067893,5.61538461538461,1.69230769230769,0.29815350229176,0.33884677682593,0.357817754688832,0.440596661016482,0.0753633412451566,0.0894479255106296,0.448703225104815,0.375453226129479,0.475933433650028,0.402043868479672,0,0
