"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",67.6,30.3065816100874,10.0869565217391,4.60869565217391,0.529799091479093,0.247132402804001,0.955089398027856,0.528549159206859,0.456214838300568,0.303500376519388,0.268327585628142,0.235659283072465,0.242066939164682,0.195425665275076,0.00397825975151611,0.00979963644064187
