"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",111.555555555556,32.4578358969157,8.4,5.4,0.54617905842597,0.224619449813788,1.04630566000074,0.514382550401662,0.617579665428014,0.233012022314125,0.197987149872778,0.14894922573163,0.16460482134704,0.249129238901372,0.0801632843327988,0.128985993501655
