"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",136.666666666667,32.5166623953525,6.2,3.2,0.332421306152152,0.300928446145594,0.618902178692832,0.567148295081416,0.402491160083818,0.24022547823992,0.419940321098373,0.239073582741581,0.15966804368859,0.320850978224085,0.0179004751292188,0.0143098180373791
