"","PC_mean","PC_sd"
"Bare ground",0.3,0.948683298050514
"common cattail",2.1,3.24722103412201
"common horsetail",0.25,0.424918292799399
"common spike-rush",0.1,0.316227766016838
"detritus",3,9.48683298050514
"reed canarygrass",40,17.3205080756888
"Sitka sedge",5.6,14.1279864099595
"slough sedge",1.8,4.73286382647969
"yellow iris",4.5,8.3166499665831
