"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",97.7272727272727,10.1793016370565,2.5,2.3,0.160254588942193,0.187538548300811,0.297567853158985,0.323754635533286,0.982352941176471,0.0373064658636087,0.00941176470588235,0.029762613272173,0,0,0.00823529411764706,0.0260422866131514
