"","PC_mean","PC_sd"
"American bulrush",0.6,1.07496769977314
"Baltic rush ",39,44.0201973845845
"coast silverweed",1.2,3.79473319220206
"Douglas' aster",0.6,1.89736659610103
"Lyngbye's sedge ",54,43.777213758352
"Mazzaella",0.7,2.21359436211787
"tall fescue",0.8,2.5298221281347
"western lilaeopsis",0.9,1.72884033065199
