"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",NA,NA,8.60714285714286,5.07142857142857,0.423273333376562,0.246932381736833,0.840310992721326,0.494539547636468,0.577619853835834,0.293409409954949,0.25333683047135,0.208533322996013,0.15578139905615,0.24081823999863,0.0107915334778898,0.0218312385076674
