"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",100.5,46.0714547997827,7.25,4.9,0.547384066554085,0.134088787684862,1.06874382119116,0.289616030339408,0.515467072133166,0.280854649595738,0.0580108359598831,0.143977347260192,0.38658438719599,0.309590772597731,0.0098121091141097,0.0178761159492309
