"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",139.461538461538,29.5286041244496,7.51724137931035,4.51724137931035,0.372564942411889,0.212009273341794,0.731928067774199,0.403494845168266,0.784145619992595,0.170730528487762,0.0974682737562755,0.0889119541864869,0.0899729514767385,0.108416964739144,0.0177843440129004,0.0727141265581839
