"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",114.6,30.6383927631838,10.8888888888889,6,0.387358490529108,0.179842822825854,0.809237184888848,0.362388556027749,0.691805384391596,0.156844068159593,0.154348204583625,0.122607348846501,0.125030613241592,0.172626487312082,0.0175217471516633,0.0241460945108655
