"","PC_mean","PC_sd"
"Baltic rush ",1.55,4.72845993250798
"Canada thistle ",2.25,3.52175776818591
"coast silverweed",0.4,0.699205898780101
"Lyngbye's sedge ",91.6,6.05896947600094
"marshpepper smartweed",0.05,0.158113883008419
"perennial ryegrass",0.2,0.34960294939005
"purple loosestrife",0.8,1.75119007154183
"western dock",0.05,0.158113883008419
"western lilaeopsis",0.05,0.158113883008419
"yellow iris",0.8,1.75119007154183
