"","lyngbyeHeight","lyngbyesd","mean.richness.","mean.richness.nat.","mean.simpson.","sd.simpson.","mean.shannon.","sd.shannon.","natives","nativesd","exotics","exoticsd","invasives","invasivesd","unknowns","unknownsd"
"1",89.8333333333333,16.4123936909479,1.9,1.9,0.141283364814446,0.181319262118158,0.23467870172738,0.270738266165267,1,0,0,0,0,0,0,0
