"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",60,3.125,2.875,0.200618013173874,0.368375794280842,0.960312331925962,0.0396876680740378,0,0
