"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",88.1428571428571,4.1,2.65,0.253009936254461,0.270014042122101,0.389035584353789,0.211185622515,0.399778793131211,0
