"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",NA,5.8,4,0.345791487494722,0.729039159127094,0.250300060341325,0.00155642023346304,0.74736530930848,0.000778210116731518
