"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",111.111111111111,8.83333333333333,6.22222222222222,0.467143534112582,0.946362081839962,0.509148568287952,0.388505279847723,0.29684175781055,0.000608657912204723
