"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",137,5.27272727272727,3.27272727272727,0.178421197741479,0.33339575275659,0.803939916482096,0.0533167417102588,0.142318532971621,0.000424808836023789
