"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",101,5.6,3.2,0.177775214485865,0.333061344685668,0.421759828607377,0.0276958599706781,0.549138455073607,0.00140585634833864
