"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",100.368421052632,2.75,2.65,0.0986851525102592,0.184191380110253,0.998858921161826,0.00101018721793828,0.00114107883817427,0
