"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",99.4444444444444,4.31818181818182,2.77272727272727,0.125198230336816,0.234043669910272,0.833263273049298,0.0728815563589834,0.0934303617556948,0.000424808836023789
