"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",NA,4.1,2.9,0.216276209698101,0.407789828287098,0.865604560126313,0.696088632811107,0.000110987791342952,0
