"","PC_mean","PC_sd"
"ELEOPAR",0.0333333333333333,0.0577350269189626
"ISOEECH",0.0333333333333333,0.0577350269189626
"JUNCBAL",0.0333333333333333,0.0577350269189626
"LYSIMAR",0.0333333333333333,0.0577350269189626
"POTEANS",0.333333333333333,0.577350269189626
"SCHOPUN",25,5
"TRIGMAR",0.0333333333333333,0.0577350269189626
