"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",99.8333333333333,3,2.27272727272727,0.0817051486692967,0.157944566141942,0.86782813095718,0.0957932538628327,0.0340744371330545,0.00230417804693299
