"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",65,8.85714285714286,4.92857142857143,0.376221100720301,0.733658721501751,0.701656764250106,0.152372759753984,0.240512541089118,0.00358499106940221
