"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",59.5,6.9,3.35,0.207474690046261,0.39738248781373,0.482105402812103,0.3093094955931,0.281575335140665,0.00730387294009948
