"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",101.333333333333,6.75,3.8,0.353546241037249,0.610323649376472,0.365441875293553,0.0446115751950389,0.58989261207883,5.39374325782093e-05
