"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",143.875,3.66666666666667,2.94444444444444,0.258275912467869,0.452047057767267,0.941504254679496,0.00411347883257996,0.0543822664879244,0
