"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",NA,8.28571428571429,2.85714285714286,0.286579846172311,0.509097733221751,0.0584073738454536,0.20801327362347,0.625964179445714,0.107615173085363
