"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",NA,7.14285714285714,4.21428571428571,0.489889530687211,0.909277019883905,0.324124806057353,0.298919975123415,0.376129957839264,0.000825260979968024
