"","x"
"1","CARELYN"
"2","PHALARU"
"3","LYCOEUR"
"4","LYSIAME"
"5","MOSSSP"
"6","SIUMSUA"
"7","JUNCART"
"8","MYOSSCO"
"9","RUBUARM"
"10","OENASAR"
"11","SYMPSUB"
"12","GALITRI"
"13","LYTHSAL"
"14","RUMESAL"
"15","SCHOTAB"
"16","SCIRMIC"
"17","ELEOPAL"
"18","PLANMAJ"
"19","AGROSTO"
"20","RORIPAL"
"21","CALLSTA"
"22","MENTARV"
"23","IMPACAP"
"24","EQUIFLU"
"25","EQUIARV"
