"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",126.583333333333,4.78947368421053,3.15789473684211,0.30754167340552,0.538630893926817,0.805810635208069,0.0495977668195202,0.150204413171167,0
