"","lyngbyHeight","mean.richness.","mean.richness.nat.","mean.simpson.","mean.shannon.","natives","exotics","invasives","unknowns"
"1",NA,3.1,1.5,0.507098142508477,0.195939321115622,0.250813662224614,0,0.749186337775386,0
