"","pcMean","pcSD","pcMax","pcMin"
"BOLBROB",2.75,2.21735578260835,5,0
"CARELYN",13.75,24.2263630507484,50,0
"ELEOPAR",0.075,0.05,0.1,0
"MUD",80.5,20.4368947412924,93,50
"SALIPAC",0.3,0.469041575982343,1,0
"SPERSAL",2.75,3.5939764421413,8,0
