"","pcMean","pcSD","pcMax","pcMin"
"AGROSTO",0.0157894736842105,0.0374634324632678,0.1,0
"ALISTRI",0.00526315789473684,0.0229415733870562,0.1,0
"CARELYN",8.52631578947368,20.307000492585,60,0
"ELEOPAL",0.0105263157894737,0.0315301767642306,0.1,0
"LITTER",69,37.4951848760463,100,0
"LYTHSAL",0.110526315789474,0.458129938920906,2,0
"MUD",19.9473684210526,24.3686357713501,71,0
"PHALARU",0.0578947368421053,0.229288245261733,1,0
"SCHOTAB",0.00526315789473684,0.0229415733870562,0.1,0
"TYPGHANG",0.0526315789473684,0.229415733870562,1,0
"TYPHANG",0.542105263157895,0.955868301873389,3,0
"TYPHGLA",1.90526315789474,2.0419145928952,6,0
"TYPHLAT",0.421052631578947,0.901590537370498,3,0
