"","pcMean","pcSD","pcMax","pcMin"
"AGROSTO",0.0315789473684211,0.0477566932940919,0.1,0
"CALLSTA",0.0105263157894737,0.0315301767642306,0.1,0
"CARELYN",29.3157894736842,40.9634696766914,100,0
"COTUCOR",0.378947368421053,1.60366903878728,7,0
"ELEOPAL",0.394736842105263,0.819534884492774,3,0
"EQUIFLU",0.00526315789473684,0.0229415733870562,0.1,0
"JUNCBAL",2.96315789473684,7.48778342266891,30,0
"LILLOCC",0.0578947368421053,0.229288245261733,1,0
"LITTER",19,29.1604755333882,99,0
"LOTUCOR",0.0526315789473684,0.229415733870562,1,0
"LYCOEUR",0.0578947368421053,0.229288245261733,1,0
"LYSINUM",0.0526315789473684,0.229415733870562,1,0
"LYTHSAL",1.16842105263158,1.76511020479961,5,0
"MUD",35.6315789473684,35.9787136548447,90,0
"PHALARU",0.747368421052632,1.7225202534054,6,0
"POTEANS",0.905263157894737,3.42741783015379,15,0
"ROCK",3.52631578947368,15.3708541693276,67,0
"RUBUARM",0.526315789473684,2.29415733870562,10,0
"SAGILAT",0.0526315789473684,0.229415733870562,1,0
"SALIXSP",1.05263157894737,4.58831467741124,20,0
"SCHEARU",0.0526315789473684,0.229415733870562,1,0
"SCHOTAB",0.426315789473684,1.01535002462925,4,0
"SOLICAN",0.947368421052631,4.12948320967011,18,0
"SYMPSUB",0.789473684210526,3.44123600805843,15,0
"TARAOFF",0.105263157894737,0.458831467741123,2,0
"TYPHLAT",0.694736842105263,1.10175298915991,4,0
"WOOD",1.15789473684211,2.67214349861548,10,0
