"","pcMean","pcSD","pcMax","pcMin"
"CALLSTA",0.0111111111111111,0.0323380833381777,0.1,0
"CALYSEP",1.33888888888889,4.07100780829064,17,0
"CARELYN",29.1666666666667,35.4488031823195,90,0
"CIRSARV",0.222222222222222,0.73208449814096,3,0
"ELEOPAL",0.888888888888889,3.52952069548675,15,0
"EQUIFLU",1.12777777777778,4.71004003424419,20,0
"IRISPSE",0.333333333333333,1.02899151085505,4,0
"JUNCBAL",16.1666666666667,30.8664104508063,95,0
"LATHPAL",0.0166666666666667,0.0383482494423685,0.1,0
"LITTER",18.1222222222222,27.3222072046888,97,0
"LOTUCOR",0.00555555555555556,0.0235702260395516,0.1,0
"LYTHSAL",0.177777777777778,0.705070339048904,3,0
"MUD",15.5555555555556,15.4204685296265,46,0
"PHALARUN",2.83333333333333,7.27808960066405,30,0
"POTEANS",2.67222222222222,4.59844034372212,13,0
"RUMESAL",0.111111111111111,0.471404520791032,2,0
"SCHOTAB",0.0666666666666667,0.235147012838902,1,0
"SIUMSUA",0.0111111111111111,0.0323380833381777,0.1,0
"SOLICAN",3.44444444444444,9.79328835131623,40,0
"TYPHANG",1.17777777777778,3.72630641213577,15,0
"TYPHLAT",0.666666666666667,2.37635410314402,10,0
"WOOD",6,13.2487513285104,46,0
